,_id,CH_SYMBOL,CH_SERIES,CH_MARKET_TYPE,CH_TRADE_HIGH_PRICE,CH_TRADE_LOW_PRICE,CH_OPENING_PRICE,CH_CLOSING_PRICE,CH_LAST_TRADED_PRICE,CH_PREVIOUS_CLS_PRICE,CH_TOT_TRADED_QTY,CH_TOT_TRADED_VAL,CH_52WEEK_HIGH_PRICE,CH_52WEEK_LOW_PRICE,CH_TOTAL_TRADES,CH_ISIN,CH_TIMESTAMP,TIMESTAMP,createdAt,updatedAt,__v,SLBMH_TOT_VAL,VWAP,mTIMESTAMP
0,65c613ffb16d2a11203bce5f,POLICYBZR,EQ,N,943.0,902.7,910.0,933.6,928.0,919.35,908009,841627205.65,1048.0,425.05,60778,INE417T01026,2024-02-09,2024-02-08T18:30:00.000Z,2024-02-09T12:01:03.511Z,2024-02-09T12:01:03.511Z,0,,926.89,09-Feb-2024
1,65ca087f1de075c7ebe8138b,POLICYBZR,EQ,N,967.0,930.05,941.05,939.95,940.55,933.6,1030185,980404306.25,1048.0,481.0,43360,INE417T01026,2024-02-12,2024-02-11T18:30:00.000Z,2024-02-12T12:01:03.390Z,2024-02-12T12:01:03.390Z,0,,951.68,12-Feb-2024
2,65cb59ff3328eca8adc587ef,POLICYBZR,EQ,N,958.0,911.15,940.05,927.95,934.0,939.95,1075804,1007831738.95,1048.0,481.0,42281,INE417T01026,2024-02-13,2024-02-12T18:30:00.000Z,2024-02-13T12:01:03.177Z,2024-02-13T12:01:03.177Z,0,,936.82,13-Feb-2024
3,65ccab7f114f0fc8e2192257,POLICYBZR,EQ,N,950.0,907.2,928.0,941.25,939.3,927.95,1108571,1039912047.05,1048.0,481.0,51367,INE417T01026,2024-02-14,2024-02-13T18:30:00.000Z,2024-02-14T12:01:03.044Z,2024-02-14T12:01:03.044Z,0,,938.07,14-Feb-2024
4,65cdfcffa24787a92a80e18b,POLICYBZR,EQ,N,969.9,922.85,941.25,939.3,935.45,941.25,1704307,1609180236.7,1048.0,481.0,61379,INE417T01026,2024-02-15,2024-02-14T18:30:00.000Z,2024-02-15T12:01:03.454Z,2024-02-15T12:01:03.454Z,0,,944.18,15-Feb-2024
5,65cf4e7e2c2e3f1498b009f3,POLICYBZR,EQ,N,965.85,923.0,941.05,931.3,927.25,939.3,850621,810075197.8,1048.0,481.0,30136,INE417T01026,2024-02-16,2024-02-15T18:30:00.000Z,2024-02-16T12:01:02.592Z,2024-02-16T12:01:02.592Z,0,,952.33,16-Feb-2024
6,65d3a6e02affe4de647d7c1d,POLICYBZR,EQ,N,1029.85,972.0,985.4,1000.85,1004.0,931.3,5143281,5110186341.9,1048.0,482.05,120270,INE417T01026,2024-02-19,2024-02-18T18:30:00.000Z,2024-02-19T19:07:12.928Z,2024-02-19T19:07:12.928Z,0,,993.57,19-Feb-2024
7,65d4947fd2da93536de5326a,POLICYBZR,EQ,N,1004.65,979.0,1004.65,996.2,996.5,1000.85,1121846,1113881084.6,1048.0,482.05,37040,INE417T01026,2024-02-20,2024-02-19T18:30:00.000Z,2024-02-20T12:01:03.143Z,2024-02-20T12:01:03.143Z,0,,992.9,20-Feb-2024
8,65d5e5ffab8622318b86df5e,POLICYBZR,EQ,N,1010.0,965.0,994.95,977.9,980.0,996.2,630302,616754674.25,1048.0,482.05,36636,INE417T01026,2024-02-21,2024-02-20T18:30:00.000Z,2024-02-21T12:01:03.401Z,2024-02-21T12:01:03.401Z,0,,978.51,21-Feb-2024
9,65d7377f26ea36bd130979be,POLICYBZR,EQ,N,1025.9,960.35,979.9,1021.65,1015.0,977.9,2591455,2565549488.65,1048.0,482.05,53481,INE417T01026,2024-02-22,2024-02-21T18:30:00.000Z,2024-02-22T12:01:04.006Z,2024-02-22T12:01:04.006Z,0,,990.0,22-Feb-2024
10,65d888ff36a4e86c36fe699b,POLICYBZR,EQ,N,1053.4,1001.65,1018.0,1024.95,1024.0,1021.65,2697962,2779855507.75,1053.4,482.05,81627,INE417T01026,2024-02-23,2024-02-22T18:30:00.000Z,2024-02-23T12:01:03.015Z,2024-02-23T12:01:03.015Z,0,,1030.35,23-Feb-2024
11,65dc7d7f5707e970d05a9e84,POLICYBZR,EQ,N,1135.0,1017.55,1022.4,1098.85,1094.7,1024.95,5565651,6112816481.45,1135.0,545.1,221770,INE417T01026,2024-02-26,2024-02-25T18:30:00.000Z,2024-02-26T12:01:03.093Z,2024-02-26T12:01:03.093Z,0,,1098.31,26-Feb-2024
12,65ddceff3610846fc2bdf25f,POLICYBZR,EQ,N,1161.5,1069.05,1094.3,1135.45,1152.15,1098.85,2330957,2569315428.35,1161.5,545.1,102082,INE417T01026,2024-02-27,2024-02-26T18:30:00.000Z,2024-02-27T12:01:03.346Z,2024-02-27T12:01:03.346Z,0,,1102.26,27-Feb-2024
13,65df207fb16cbb57800ee981,POLICYBZR,EQ,N,1177.0,1113.05,1146.8,1161.7,1148.0,1135.45,2804836,3215987830.8,1177.0,545.1,126702,INE417T01026,2024-02-28,2024-02-27T18:30:00.000Z,2024-02-28T12:01:03.331Z,2024-02-28T12:01:03.331Z,0,,1146.59,28-Feb-2024
14,65e071ff7c9755759afcfa4f,POLICYBZR,EQ,N,1180.0,1139.0,1169.0,1167.4,1150.0,1161.7,2265124,2629835085.05,1180.0,545.1,104283,INE417T01026,2024-02-29,2024-02-28T18:30:00.000Z,2024-02-29T12:01:03.487Z,2024-02-29T12:01:03.487Z,0,,1161.01,29-Feb-2024
15,65e1c37e5c02be27622f97ce,POLICYBZR,EQ,N,1160.9,1103.05,1150.0,1119.75,1108.8,1167.4,1993885,2249197636.05,1180.0,545.1,61011,INE417T01026,2024-03-01,2024-02-29T18:30:00.000Z,2024-03-01T12:01:02.781Z,2024-03-01T12:01:02.781Z,0,,1128.05,01-Mar-2024
16,6592a97fd65750cefa0ecb61,POLICYBZR,EQ,N,802.7,786.0,794.65,800.9,801.0,794.65,694439,553419169.3,891.0,390.7,17870,INE417T01026,2024-01-01,2023-12-31T18:30:00.000Z,2024-01-01T12:01:03.137Z,2024-01-01T12:01:03.137Z,0,,796.93,01-Jan-2024
17,6593faff477df5351421c3ac,POLICYBZR,EQ,N,804.9,783.0,800.95,788.6,790.0,800.9,854345,676256003.65,891.0,390.7,26886,INE417T01026,2024-01-02,2024-01-01T18:30:00.000Z,2024-01-02T12:01:03.058Z,2024-01-02T12:01:03.058Z,0,,791.55,02-Jan-2024
18,65954c7f5fafc6a4b205ee5d,POLICYBZR,EQ,N,794.45,767.25,786.0,782.65,783.0,788.6,1253829,978052129.65,891.0,390.7,39096,INE417T01026,2024-01-03,2024-01-02T18:30:00.000Z,2024-01-03T12:01:03.699Z,2024-01-03T12:01:03.699Z,0,,780.05,03-Jan-2024
19,65969dff05e0b9eee7e8644a,POLICYBZR,EQ,N,795.7,779.9,789.0,783.8,784.0,782.65,229143,180445130.3,891.0,390.7,13637,INE417T01026,2024-01-04,2024-01-03T18:30:00.000Z,2024-01-04T12:01:03.266Z,2024-01-04T12:01:03.266Z,0,,787.48,04-Jan-2024
